production_id,crop_id,region_id,area_harvested,quantity,yield,time_id
20190469277,2019325,20190022019112,61,3314,54.33,201904
20190453159,2019326,20190022019112,25,6130,245.2,201904
20190423675,2019335,20190022019112,22,2510,114.09,201904
20190402176,2019328,20190022019112,58,2117,36.5,201904
20190492402,2019330,20190022019112,89,1463,16.44,201904
20190414339,2019332,20190022019112,45,2885,64.11,201904
20190427936,2019333,20190022019112,26,5887,226.42,201904
20190432360,2019301,20190022019113,51,1218,23.88,201904
20190405042,2019302,20190022019113,49,8472,172.9,201904
20190479354,2019305,20190022019113,97,2851,29.39,201904
20190449774,2019319,20190022019113,66,3011,45.62,201904
20190405761,2019331,20190022019113,50,9205,184.1,201904
20190499665,2019316,20190022019113,20,3716,185.8,201904
20190432386,2019311,20190022019113,44,5020,114.09,201904
20190455105,2019301,20190022019114,100,2769,27.69,201904
20190484871,2019302,20190022019114,37,4072,110.05,201904
20190458959,2019305,20190022019114,43,9449,219.74,201904
20190465382,2019319,20190022019114,38,4091,107.66,201904
20190432158,2019331,20190022019114,90,5171,57.46,201904
20190494502,2019316,20190022019114,22,8012,364.18,201904
20190430674,2019311,20190022019114,98,7935,80.97,201904
20190474095,2019301,20190012019115,20,3366,168.3,201904
20190443876,2019303,20190012019115,56,6260,111.79,201904
20190490516,2019304,20190012019115,36,9425,261.81,201904
20190472466,2019306,20190012019115,98,8932,91.14,201904
20190424946,2019307,20190012019115,64,6985,109.14,201904
20190494167,2019308,20190012019115,36,6860,190.56,201904
20190439656,2019309,20190012019115,46,734,15.96,201904
20190458227,2019310,20190012019115,31,9312,300.39,201904
20190466634,2019311,20190012019115,41,8946,218.2,201904
20190404397,2019313,20190012019115,34,9430,277.35,201904
20190446027,2019315,20190012019115,58,1909,32.91,201904
20190441928,2019316,20190012019115,87,5969,68.61,201904
20190439312,2019318,20190012019115,33,7698,233.27,201904
20190478246,2019319,20190012019115,48,3509,73.1,201904
20190434223,2019320,20190012019115,74,5106,69.0,201904
20190463437,2019323,20190012019115,24,953,39.71,201904
20190407715,2019324,20190012019115,49,2849,58.14,201904
20190436438,2019325,20190012019115,33,7355,222.88,201904
20190492756,2019326,20190012019115,41,4805,117.2,201904
20190453028,2019327,20190012019115,46,9752,212.0,201904
20190491272,2019328,20190012019115,92,2168,23.57,201904
20190480865,2019329,20190012019115,30,3873,129.1,201904
20190442770,2019330,20190012019115,68,2099,30.87,201904
20190426154,2019331,20190012019115,90,3722,41.36,201904
20190456104,2019332,20190012019115,41,367,8.95,201904
20190456437,2019333,20190012019115,75,5499,73.32,201904
20190410198,2019334,20190012019115,77,3859,50.12,201904
20190469248,2019335,20190012019115,46,4819,104.76,201904
20190478016,2019304,20190012019116,56,2844,50.79,201904
20190487209,2019306,20190012019116,71,5841,82.27,201904
20190444229,2019301,20190012019116,29,5992,206.62,201904
20190415875,2019319,20190012019116,42,2982,71.0,201904
20190470498,2019320,20190012019116,65,9543,146.82,201904
20190470640,2019304,20190012019117,85,1736,20.42,201904
20190425882,2019306,20190012019117,98,2874,29.33,201904
20190459381,2019301,20190012019117,95,8212,86.44,201904
20190469855,2019319,20190012019117,95,7865,82.79,201904
20190432802,2019320,20190012019117,60,259,4.32,201904
20190477505,2019304,20190012019118,66,3626,54.94,201904
20190435562,2019306,20190012019118,87,5854,67.29,201904
20190434032,2019301,20190012019118,61,6089,99.82,201904
20190420606,2019319,20190012019118,68,1406,20.68,201904
20190487233,2019320,20190012019118,49,5003,102.1,201904
20190435574,2019305,20190042019119,25,7480,299.2,201904
20190481666,2019314,20190042019119,34,4575,134.56,201904
20190433153,2019321,20190042019119,32,9170,286.56,201904
20190402025,2019322,20190042019119,21,5103,243.0,201904
20190440300,2019305,20190042019120,53,2413,45.53,201904
20190429798,2019314,20190042019120,33,416,12.61,201904
20190401804,2019321,20190042019120,31,3342,107.81,201904
20190424203,2019322,20190042019120,68,8182,120.32,201904
20190400416,2019305,20190022019121,95,6211,65.38,201904
20190450199,2019314,20190022019121,58,6257,107.88,201904
20190467070,2019317,20190022019121,35,4926,140.74,201904
20190414909,2019321,20190022019121,62,9466,152.68,201904
20190456517,2019305,20190022019122,56,5786,103.32,201904
20190429371,2019314,20190022019122,40,4746,118.65,201904
20190434246,2019317,20190022019122,86,8831,102.69,201904
20190411201,2019321,20190022019122,98,3613,36.87,201904
20190403363,2019322,20190032019123,96,1032,10.75,201904
20190448910,2019321,20190032019123,96,7484,77.96,201904
20190435985,2019322,20190032019124,62,7682,123.9,201904
20190457249,2019321,20190032019124,89,4840,54.38,201904
20190466552,2019306,20190012019125,49,3545,72.35,201904
20190401113,2019304,20190012019125,37,9954,269.03,201904
20190498864,2019301,20190012019125,61,3643,59.72,201904
20190409659,2019319,20190012019125,72,3458,48.03,201904
20190497228,2019320,20190012019125,93,5463,58.74,201904
20190439903,2019306,20190012019126,90,5402,60.02,201904
20190492344,2019304,20190012019126,58,4396,75.79,201904
20190496384,2019301,20190012019126,89,3002,33.73,201904
20190417285,2019319,20190012019126,36,9905,275.14,201904
20190475604,2019320,20190012019126,60,852,14.2,201904
20190445455,2019302,20190012019127,25,5512,220.48,201904
20190445824,2019303,20190012019127,54,8371,155.02,201904
20190470451,2019304,20190012019127,31,7449,240.29,201904
20190455376,2019306,20190012019127,61,7984,130.89,201904
20190411494,2019313,20190012019127,88,1594,18.11,201904
20190428903,2019319,20190012019127,30,1003,33.43,201904
20190471121,2019320,20190012019127,54,2905,53.8,201904
20190464287,2019317,20190012019127,66,1084,16.42,201904
20190477333,2019318,20190012019127,29,3217,110.93,201904
20190434705,2019329,20190012019127,72,2076,28.83,201904
20190499237,2019331,20190012019127,33,4162,126.12,201904
20190429103,2019332,20190012019127,40,4041,101.03,201904
20190406529,2019333,20190012019127,83,3483,41.96,201904
20190485860,2019327,20190012019127,64,8866,138.53,201904
20190474309,2019309,20190012019127,24,6738,280.75,201904
20190410602,2019310,20190012019127,56,3192,57.0,201904
20190494048,2019302,20190012019128,85,4053,47.68,201904
20190483852,2019303,20190012019128,78,8373,107.35,201904
20190472179,2019304,20190012019128,39,6186,158.62,201904
20190410945,2019306,20190012019128,63,2602,41.3,201904
20190407414,2019313,20190012019128,55,4601,83.65,201904
20190402965,2019319,20190012019128,90,2814,31.27,201904
20190411112,2019320,20190012019128,45,7496,166.58,201904
20190443538,2019317,20190012019128,86,7369,85.69,201904
20190418841,2019318,20190012019128,22,5055,229.77,201904
20190480814,2019329,20190012019128,52,3363,64.67,201904
20190488459,2019331,20190012019128,57,1048,18.39,201904
20190435662,2019332,20190012019128,34,7662,225.35,201904
20190461093,2019333,20190012019128,96,380,3.96,201904
20190405152,2019327,20190012019128,100,2226,22.26,201904
20190436348,2019309,20190012019128,80,5425,67.81,201904
20190443556,2019310,20190012019128,92,4716,51.26,201904
20190480116,2019302,20190052019129,33,3636,110.18,201904
20190476148,2019312,20190052019129,41,3776,92.1,201904
20190491170,2019317,20190052019129,37,1702,46.0,201904
20190444605,2019322,20190052019129,63,2426,38.51,201904
20190440634,2019302,20190052019130,100,2584,25.84,201904
20190444644,2019312,20190052019130,48,9565,199.27,201904
20190486874,2019317,20190052019130,51,5125,100.49,201904
20190481712,2019322,20190052019130,22,2476,112.55,201904
20190503242,2019305,20190022019111,69,5374,77.88,201905
20190550980,2019306,20190022019111,59,6087,103.17,201905
20190554600,2019307,20190022019111,80,1504,18.8,201905
20190571837,2019308,20190022019111,36,8890,246.94,201905
20190550877,2019309,20190022019111,78,5909,75.76,201905
20190599915,2019310,20190022019111,96,1073,11.18,201905
20190549835,2019311,20190022019111,45,4399,97.76,201905
20190521934,2019312,20190022019111,93,8184,88.0,201905
20190588310,2019316,20190022019111,33,7183,217.67,201905
20190547665,2019317,20190022019111,59,349,5.92,201905
20190510214,2019323,20190022019111,49,5386,109.92,201905
20190518969,2019325,20190022019111,52,8646,166.27,201905
20190556146,2019326,20190022019111,37,5793,156.57,201905
20190507424,2019335,20190022019111,89,1980,22.25,201905
20190562090,2019328,20190022019111,29,9500,327.59,201905
20190580573,2019330,20190022019111,91,8409,92.41,201905
20190511116,2019332,20190022019111,69,3444,49.91,201905
20190589061,2019333,20190022019111,88,8926,101.43,201905
20190537573,2019305,20190022019112,83,6830,82.29,201905
20190512603,2019306,20190022019112,92,847,9.21,201905
20190595924,2019307,20190022019112,45,7048,156.62,201905
20190565571,2019308,20190022019112,71,3175,44.72,201905
20190505681,2019309,20190022019112,86,5774,67.14,201905
20190520297,2019310,20190022019112,23,805,35.0,201905
20190526130,2019311,20190022019112,45,4538,100.84,201905
20190552403,2019312,20190022019112,89,5839,65.61,201905
20190540646,2019316,20190022019112,40,2342,58.55,201905
20190577068,2019317,20190022019112,72,7111,98.76,201905
20190566116,2019323,20190022019112,70,6671,95.3,201905
20190518868,2019325,20190022019112,21,9487,451.76,201905
20190564618,2019326,20190022019112,84,690,8.21,201905
20190593489,2019335,20190022019112,93,6544,70.37,201905
20190505288,2019328,20190022019112,60,9760,162.67,201905
20190536532,2019330,20190022019112,33,4890,148.18,201905
20190589705,2019332,20190022019112,70,3715,53.07,201905
20190563597,2019333,20190022019112,42,1341,31.93,201905
20190566703,2019301,20190022019113,38,6546,172.26,201905
20190587443,2019302,20190022019113,71,6545,92.18,201905
20190595984,2019305,20190022019113,69,5399,78.25,201905
20190501491,2019319,20190022019113,42,247,5.88,201905
20190546330,2019331,20190022019113,38,2891,76.08,201905
20190572367,2019316,20190022019113,33,1095,33.18,201905
20190547504,2019311,20190022019113,68,2476,36.41,201905
20190510818,2019301,20190022019114,34,6001,176.5,201905
20190542781,2019302,20190022019114,77,2341,30.4,201905
20190560303,2019305,20190022019114,90,6480,72.0,201905
20190596200,2019319,20190022019114,82,6930,84.51,201905
20190581055,2019331,20190022019114,91,9553,104.98,201905
20190526532,2019316,20190022019114,63,4527,71.86,201905
20190556034,2019311,20190022019114,27,3519,130.33,201905
20190599823,2019301,20190012019115,98,9805,100.05,201905
20190536313,2019303,20190012019115,38,5041,132.66,201905
20190502959,2019304,20190012019115,72,3414,47.42,201905
20190577379,2019306,20190012019115,41,2566,62.59,201905
20190524157,2019307,20190012019115,70,6080,86.86,201905
20190512884,2019308,20190012019115,30,805,26.83,201905
20190529170,2019309,20190012019115,23,973,42.3,201905
20190596165,2019310,20190012019115,20,7400,370.0,201905
20190567541,2019311,20190012019115,92,8081,87.84,201905
20190556500,2019313,20190012019115,65,4489,69.06,201905
20190553901,2019315,20190012019115,36,1519,42.19,201905
20190568765,2019316,20190012019115,97,6779,69.89,201905
20190565717,2019318,20190012019115,61,2649,43.43,201905
20190556742,2019319,20190012019115,36,7472,207.56,201905
20190505076,2019320,20190012019115,30,2311,77.03,201905
20190561524,2019323,20190012019115,26,518,19.92,201905
20190535761,2019324,20190012019115,46,3883,84.41,201905
20190560037,2019325,20190012019115,44,8223,186.89,201905
20190519041,2019326,20190012019115,63,5293,84.02,201905
20190532274,2019327,20190012019115,74,968,13.08,201905
20190502281,2019328,20190012019115,73,5212,71.4,201905
20190515327,2019329,20190012019115,89,4699,52.8,201905
20190517796,2019330,20190012019115,34,5744,168.94,201905
20190580338,2019331,20190012019115,73,2370,32.47,201905
20190527933,2019332,20190012019115,82,7886,96.17,201905
20190551032,2019333,20190012019115,33,5561,168.52,201905
20190558736,2019334,20190012019115,38,6719,176.82,201905
20190514142,2019335,20190012019115,74,4887,66.04,201905
20190536596,2019304,20190012019116,54,1804,33.41,201905
20190557154,2019306,20190012019116,94,9506,101.13,201905
20190504420,2019301,20190012019116,84,5302,63.12,201905
20190515217,2019319,20190012019116,49,2265,46.22,201905
20190540512,2019320,20190012019116,67,6839,102.07,201905
20190558025,2019304,20190012019117,92,9849,107.05,201905
20190538597,2019306,20190012019117,77,1647,21.39,201905
20190567582,2019301,20190012019117,20,2410,120.5,201905
20190599935,2019319,20190012019117,51,3125,61.27,201905
20190518284,2019320,20190012019117,62,246,3.97,201905
20190524350,2019304,20190012019118,26,2396,92.15,201905
20190521043,2019306,20190012019118,69,3888,56.35,201905
20190532559,2019301,20190012019118,64,9585,149.77,201905
20190577629,2019319,20190012019118,87,5895,67.76,201905
20190558357,2019320,20190012019118,92,6241,67.84,201905
20190517178,2019305,20190042019119,100,5693,56.93,201905
20190521295,2019314,20190042019119,24,5777,240.71,201905
20190549724,2019321,20190042019119,67,3332,49.73,201905
20190570964,2019322,20190042019119,49,4511,92.06,201905
20190507885,2019305,20190042019120,77,978,12.7,201905
20190599118,2019314,20190042019120,27,8417,311.74,201905
20190573271,2019321,20190042019120,47,9744,207.32,201905
20190577628,2019322,20190042019120,97,306,3.15,201905
20190510647,2019305,20190022019121,81,4912,60.64,201905
20190524315,2019314,20190022019121,22,9415,427.95,201905
20190555101,2019317,20190022019121,91,3996,43.91,201905
20190501293,2019321,20190022019121,71,3803,53.56,201905
20190567582,2019305,20190022019122,29,5767,198.86,201905
20190563332,2019314,20190022019122,46,840,18.26,201905
20190578089,2019317,20190022019122,40,7887,197.18,201905
20190500106,2019321,20190022019122,71,8284,116.68,201905
20190587040,2019322,20190032019123,90,8166,90.73,201905
20190586432,2019321,20190032019123,50,4742,94.84,201905
20190570568,2019322,20190032019124,87,3781,43.46,201905
20190540022,2019321,20190032019124,86,1462,17.0,201905
20190563503,2019306,20190012019125,48,7649,159.35,201905
20190564550,2019304,20190012019125,27,8946,331.33,201905
20190545322,2019301,20190012019125,47,4111,87.47,201905
20190534783,2019319,20190012019125,67,6343,94.67,201905
20190512327,2019320,20190012019125,61,5546,90.92,201905
20190543595,2019306,20190012019126,83,993,11.96,201905
20190532995,2019304,20190012019126,46,2972,64.61,201905
20190519141,2019301,20190012019126,43,9826,228.51,201905
20190535669,2019319,20190012019126,82,8752,106.73,201905
20190530760,2019320,20190012019126,85,8941,105.19,201905
20190510805,2019302,20190012019127,56,4923,87.91,201905
20190597414,2019303,20190012019127,78,5264,67.49,201905
20190534211,2019304,20190012019127,73,6296,86.25,201905
20190527119,2019306,20190012019127,38,7750,203.95,201905
20190511205,2019313,20190012019127,92,3554,38.63,201905
20190520229,2019319,20190012019127,32,8678,271.19,201905
20190579881,2019320,20190012019127,76,7958,104.71,201905
20190588825,2019317,20190012019127,70,6519,93.13,201905
20190550155,2019318,20190012019127,73,1396,19.12,201905
20190566018,2019329,20190012019127,75,9624,128.32,201905
20190536899,2019331,20190012019127,45,3786,84.13,201905
20190539969,2019332,20190012019127,41,6422,156.63,201905
20190580981,2019333,20190012019127,80,8874,110.92,201905
20190540034,2019327,20190012019127,30,188,6.27,201905
20190533791,2019309,20190012019127,41,3590,87.56,201905
20190588797,2019310,20190012019127,77,2322,30.16,201905
20190533850,2019302,20190012019128,89,1859,20.89,201905
20190516894,2019303,20190012019128,93,3600,38.71,201905
20190572904,2019304,20190012019128,98,9822,100.22,201905
20190549378,2019306,20190012019128,80,3351,41.89,201905
20190521127,2019313,20190012019128,99,2652,26.79,201905
20190599634,2019319,20190012019128,70,8921,127.44,201905
20190564079,2019320,20190012019128,55,3967,72.13,201905
20190525724,2019317,20190012019128,32,9929,310.28,201905
20190527127,2019318,20190012019128,24,4491,187.12,201905
20190540765,2019329,20190012019128,30,6179,205.97,201905
